Question ID,Question Text,Response Text,Min Agreement Rate,44+,55+,Africa,Asia,Branch A,Branch B,Branch C,Central America,Central Asia,Eastern Africa,Eastern Asia,Eastern Europe,Europe,North America,Norther Europe,Northern Africa,Northern America,O10: Rural,O10: Suburban,O10: Urban,O11: Equally concerned and excited,O11: More concerned than excited,O11: More excited than concerned,O12: Buddhism,O12: Christianity,O12: Hinduism,O12: I do not identify with any religious group or faith,O12: Islam,O12: Other religious group,O13: Brazil,O13: Canada,O13: Chile,O13: China,O13: Germany,O13: India,O13: Indonesia,O13: Italy,O13: Japan,O13: Kazakhstan,O13: Kenya,O13: Korea South,O13: Mexico,O13: Morocco,O13: Pakistan,O13: Philippines,O13: Poland,O13: United Kingdom,O13: United States,O2: 18-25,O2: 26-35,O2: 36-45,O2: 46-55,O2: 56-65,O3: Female,O3: Male,O4: Rural,O4: Suburban,O4: Urban,O5: Equally concerned and excited,O5: More concerned than excited,O5: More excited than concerned,O6: Buddhism,O6: Christianity,O6: Hinduism,O6: I do not identify with any religious group or faith,O6: Islam,O8: 18-25,O8: 26-35,O8: 36-45,O8: 46-55,O8: 56-65,O9: Female,O9: Male,South America,South Eastern Asia,Souther Asia,Southern Europe,Western Asia,Western Europe
e21b104e-08b4-4bc9-b63c-9d40c48568f4,What might be the biggest risk?,Misinterpretation could be dangerous and it would lead to angrier animals,0.4200,0.5600,0.5400,0.4500,0.5900,,,,0.5600,0.6300,0.4200,0.5300,0.5400,0.5700,0.5300,0.5100,0.4200,0.5300,0.4900,0.5600,0.5500,0.5500,0.5700,0.5400,0.5600,0.5200,0.6200,0.5400,0.6000,,0.4700,0.6400,0.4300,0.5400,0.6000,0.6000,0.7000,0.6100,0.4700,0.6300,0.4300,0.4700,0.5600,,0.5300,0.6700,0.5000,0.5300,0.5200,0.5700,0.5200,0.5700,0.5800,0.5100,0.5800,0.5200,0.4800,0.5700,0.5500,0.5600,0.5500,0.5400,0.5300,0.5200,0.6200,0.5400,0.6000,0.5700,0.5200,0.5800,0.5600,0.5000,0.5800,0.5200,0.4500,0.6500,0.6000,0.5700,0.5200,0.6400
e21b104e-08b4-4bc9-b63c-9d40c48568f4,What might be the biggest risk?,Abuse of communication for human's selfish benefits,0.4200,0.5600,0.5400,0.4800,0.5800,,,,0.5000,0.6300,0.4400,0.5700,0.5400,0.6000,0.4700,0.5800,0.4500,0.4600,0.5900,0.5200,0.5500,0.5600,0.5600,0.5200,0.5900,0.5400,0.5900,0.5200,0.5600,,0.4700,0.6400,0.5700,0.5900,0.7600,0.5900,0.5700,0.6100,0.5300,0.6300,0.4500,0.4700,0.5000,,0.7600,0.6000,0.4500,0.5900,0.4200,0.5700,0.5300,0.5500,0.5800,0.5600,0.5800,0.5200,0.5800,0.5100,0.5600,0.5600,0.5500,0.5300,0.5600,0.5400,0.5900,0.5300,0.5600,0.5700,0.5200,0.5500,0.5800,0.5500,0.5800,0.5200,0.5000,0.5700,0.5900,0.6400,0.5500,0.6600
e21b104e-08b4-4bc9-b63c-9d40c48568f4,What might be the biggest risk?,Maybe the animals will reduce from earth because use AI,0.4200,0.5900,0.6000,0.5700,0.5500,,,,0.6900,0.6900,0.6100,0.5300,0.5400,0.5700,0.5300,0.4900,0.4200,0.5200,0.6100,0.5300,0.5400,0.5700,0.5600,0.5000,0.6500,0.5600,0.5500,0.5200,0.5500,,0.5000,0.6100,0.5000,0.5700,0.6800,0.5500,0.5700,0.4800,0.4700,0.6900,0.6100,0.5900,0.6900,,0.6500,0.4700,0.5000,0.4700,0.4800,0.5300,0.5400,0.5400,0.5900,0.5600,0.5400,0.5500,0.5900,0.5400,0.5500,0.5800,0.5600,0.5000,0.6400,0.5600,0.5500,0.5100,0.5500,0.5300,0.5400,0.5400,0.6000,0.5700,0.5400,0.5500,0.4700,0.5500,0.5600,0.5700,0.4800,0.6000
eb1fbec6-18e3-44c3-87bc-7cd7ceb075bc,Branch A - Please explain your response,"In this approach, animals and humans will have a better understanding between them. Both can understand each other's needs and help each other.",0.5300,0.7700,0.6500,0.7500,0.7200,0.7200,,,,,0.7900,0.6700,0.7000,0.7200,0.7300,0.7000,0.5800,0.7400,0.6300,0.7000,0.7400,0.7200,0.6000,0.7500,0.7900,0.7500,0.7900,0.6700,0.7200,,0.5300,0.7600,0.7300,0.7300,,0.7500,0.6300,0.7600,,,0.8600,0.5300,,,,,0.6700,0.6500,0.7500,0.6700,0.7200,0.7600,0.8100,0.6500,0.7100,0.7300,0.6200,0.7000,0.7500,0.7300,0.6300,0.7300,0.7500,0.7500,0.7900,0.6700,0.7200,0.6700,0.7200,0.7700,0.8000,0.6200,0.7100,0.7300,0.6900,0.6900,0.7600,0.8400,0.6700,0.5700
eb1fbec6-18e3-44c3-87bc-7cd7ceb075bc,Branch A - Please explain your response,Building relationships with animals might be the best outcome of this technology which would not harm the interest of animals and will make human - animal understanding better and more useful in multiple ways.,0.5300,0.7700,0.6500,0.7300,0.7100,0.7200,,,,,0.7600,0.6800,0.7000,0.7200,0.7500,0.7000,0.5800,0.7500,0.6300,0.7100,0.7400,0.7300,0.6000,0.7400,0.7900,0.7500,0.7800,0.6800,0.7100,,0.5300,0.7600,0.7300,0.7500,,0.7400,0.5800,0.7600,,,0.8200,0.5300,,,,,0.6700,0.6500,0.7600,0.6700,0.7200,0.7500,0.8100,0.6500,0.7000,0.7400,0.6200,0.7100,0.7400,0.7300,0.6300,0.7300,0.7500,0.7500,0.7800,0.6800,0.7100,0.6700,0.7200,0.7500,0.8000,0.6200,0.7000,0.7400,0.6900,0.6900,0.7500,0.8100,0.6100,0.6000
eb1fbec6-18e3-44c3-87bc-7cd7ceb075bc,Branch A - Please explain your response,"Only in this way can we give animals the respect and understanding they deserve while protecting and understanding them, and achieve peaceful coexistence.",0.5300,0.7600,0.6900,0.7300,0.7100,0.7200,,,,,0.8200,0.7000,0.6300,0.7000,0.7600,0.7400,0.5300,0.7700,0.6500,0.7200,0.7300,0.7300,0.6000,0.7300,0.8400,0.7500,0.7900,0.6700,0.6800,,0.5300,0.7600,0.6700,0.7500,,0.7300,0.6300,0.7600,,,0.8600,0.5300,,,,,0.6000,0.7000,0.7700,0.6600,0.7200,0.7500,0.7800,0.7000,0.7200,0.7200,0.6300,0.7200,0.7300,0.7300,0.6300,0.7200,0.8000,0.7500,0.7900,0.6700,0.6800,0.6600,0.7200,0.7600,0.7700,0.6700,0.7200,0.7200,0.6600,0.7300,0.7400,0.8100,0.5600,0.5300
eb1fbec6-18e3-44c3-87bc-7cd7ceb075bc,Branch A - Please explain your response,Helps smooth things out and shared understanding of the issues facing animals ,0.5300,0.7800,0.6900,0.7600,0.7100,0.7100,,,,,0.8200,0.6700,0.6300,0.6800,0.7400,0.6700,0.5800,0.7500,0.6300,0.6900,0.7300,0.7100,0.6000,0.7400,0.7900,0.7500,0.7500,0.6500,0.7100,,0.5300,0.7600,0.6700,0.7000,,0.7300,0.5800,0.7100,,,0.8600,0.6000,,,,,0.6700,0.6000,0.7600,0.6600,0.7000,0.7400,0.8100,0.7000,0.6900,0.7200,0.6000,0.6900,0.7300,0.7200,0.6300,0.7200,0.7500,0.7500,0.7500,0.6500,0.7100,0.6600,0.7000,0.7400,0.8000,0.6700,0.6900,0.7200,0.6600,0.6900,0.7400,0.8100,0.6700,0.5300
eb1fbec6-18e3-44c3-87bc-7cd7ceb075bc,Branch A - Please explain your response,"I think it is the most appropriate approach to protect both animals and humans as well. By understanding their feelings, we can stop harming them and causing their extinction.",0.5300,0.7800,0.6500,0.7500,0.7000,0.7100,,,,,0.7900,0.6700,0.5700,0.6700,0.7700,0.7000,0.5800,0.7700,0.6500,0.6900,0.7300,0.7100,0.5700,0.7500,0.7900,0.7500,0.7500,0.6500,0.7300,,0.5300,0.7600,0.6000,0.7300,,0.7300,0.6300,0.7600,,,0.8200,0.5300,,,,,0.5300,0.6000,0.7900,0.6400,0.7000,0.7700,0.8300,0.6500,0.7000,0.7200,0.6300,0.6900,0.7300,0.7100,0.6000,0.7300,0.7500,0.7500,0.7500,0.6500,0.7300,0.6400,0.7000,0.7800,0.8200,0.6200,0.7000,0.7200,0.6300,0.7100,0.7400,0.8100,0.5600,0.5300
eb1fbec6-18e3-44c3-87bc-7cd7ceb075bc,Branch A - Please explain your response,"It provides a more accurate, detailed, and objective lens through which to perceive and interpret the rich, complex world of animal communication, moving us beyond anecdotal observation and limited sensory perception. This allows for a deeper, more informed, and potentially more empathetic basis for building relationships, provided it's used ethically and with the animal's best interest at heart.",0.5300,0.7500,0.6500,0.7500,0.6900,0.7100,,,,,0.7900,0.6500,0.6300,0.7100,0.7200,0.6700,0.5800,0.7300,0.6300,0.6800,0.7300,0.7000,0.5900,0.7400,0.7900,0.7400,0.7400,0.6600,0.7100,,0.5300,0.7600,0.7300,0.7000,,0.7300,0.5400,0.7600,,,0.8600,0.5300,,,,,0.6700,0.6000,0.7400,0.6500,0.7100,0.7500,0.7800,0.6500,0.6900,0.7200,0.6200,0.6800,0.7300,0.7100,0.6000,0.7300,0.7500,0.7400,0.7400,0.6600,0.7100,0.6500,0.7100,0.7500,0.7700,0.6200,0.6900,0.7200,0.6900,0.6700,0.7400,0.8400,0.6700,0.6000
eb1fbec6-18e3-44c3-87bc-7cd7ceb075bc,Branch A - Please explain your response,This approach fosters mutually beneficial outcomes for both humans and animals.,0.5300,0.7600,0.6900,0.7300,0.6900,0.7100,,,,,0.7600,0.6700,0.6300,0.7100,0.7500,0.7400,0.5800,0.7600,0.6500,0.6800,0.7300,0.7000,0.5900,0.7500,0.7900,0.7500,0.7400,0.6500,0.7300,,0.5300,0.7600,0.5300,0.7300,,0.7100,0.5800,0.7600,,,0.8200,0.5300,,,,,0.5300,0.6500,0.7700,0.6300,0.7200,0.7500,0.7800,0.7000,0.7100,0.7000,0.6300,0.6800,0.7300,0.7000,0.6100,0.7300,0.7500,0.7500,0.7400,0.6400,0.7300,0.6300,0.7200,0.7500,0.7700,0.6700,0.7100,0.7000,0.6000,0.6900,0.7200,0.8400,0.6700,0.5700
eb1fbec6-18e3-44c3-87bc-7cd7ceb075bc,Branch A - Please explain your response,It make us understand animals better,0.5300,0.7700,0.6500,0.7300,0.7000,0.7000,,,,,0.8200,0.6700,0.6300,0.6900,0.7200,0.7000,0.5300,0.7300,0.6300,0.6800,0.7200,0.7000,0.5700,0.7400,0.7400,0.7400,0.7600,0.6500,0.7000,,0.5300,0.7600,0.6000,0.7000,,0.7300,0.5400,0.7100,,,0.8600,0.6000,,,,,0.6700,0.6000,0.7400,0.6400,0.7000,0.7300,0.8100,0.7000,0.6900,0.7200,0.6000,0.6800,0.7300,0.7000,0.6000,0.7300,0.7500,0.7400,0.7600,0.6400,0.7000,0.6400,0.7000,0.7400,0.8000,0.6700,0.6900,0.7200,0.6300,0.6500,0.7400,0.7900,0.6700,0.5300
eb1fbec6-18e3-44c3-87bc-7cd7ceb075bc,Branch A - Please explain your response,"This seems the most plausible, and will directly benefit animals and create a deeper understanding. ",0.5300,0.7500,0.6900,0.7100,0.7100,0.7000,,,,,0.7400,0.7000,0.6000,0.6600,0.7600,0.7000,0.5800,0.7700,0.6700,0.6900,0.7100,0.7000,0.5500,0.7500,0.8400,0.7400,0.6900,0.6500,0.7500,,0.5300,0.7600,0.5300,0.7300,,0.6900,0.6700,0.7100,,,0.7900,0.6000,,,,,0.5300,0.6000,0.7800,0.6500,0.7000,0.7500,0.7700,0.7000,0.7000,0.7100,0.6500,0.6900,0.7100,0.7000,0.5800,0.7300,0.8000,0.7400,0.6900,0.6400,0.7500,0.6500,0.7000,0.7500,0.7600,0.6700,0.7000,0.7100,0.6000,0.7300,0.7100,0.7200,0.6700,0.5700
eb1fbec6-18e3-44c3-87bc-7cd7ceb075bc,Branch A - Please explain your response,It sees animals as individuals with their own needs and perspectives,0.5300,0.7700,0.6500,0.7100,0.6900,0.6900,,,,,0.8500,0.7000,0.6300,0.6700,0.7400,0.6700,0.5300,0.7400,0.6500,0.6700,0.7100,0.7100,0.5300,0.7100,0.7400,0.7500,0.7100,0.6300,0.6800,,0.5300,0.7100,0.5300,0.7300,,0.6900,0.6300,0.6500,,,0.8900,0.6700,,,,,0.6000,0.6000,0.7600,0.6600,0.7000,0.6700,0.8100,0.6500,0.7000,0.6900,0.6300,0.6700,0.7100,0.7100,0.5600,0.7100,0.7500,0.7500,0.7100,0.6300,0.6800,0.6600,0.7000,0.6900,0.7900,0.6200,0.7000,0.6900,0.6000,0.6700,0.7100,0.7000,0.5600,0.6300
f856e114-6b61-41f4-bf30-18825f1493f7,We asked some AI’s what question they would like to ask humans about understanding animal communications. This is what they came up with:   “How might advancements in understanding animal languages transform our ethical responsibilities towards non-human species”,We can come up with many ideas that can save many non human species from going extinct and also better care and many medical support if they are injured and they help us in warning about disasters and many other things that would benefit both entities,0.6500,0.8100,0.7500,0.8000,0.7900,,,,0.8100,0.8100,0.8100,0.7700,0.7000,0.7500,0.7700,0.8200,0.7800,0.7700,0.7800,0.7600,0.7900,0.7800,0.6600,0.8300,0.8800,0.7600,0.8400,0.7900,0.7800,,0.7700,0.7800,0.8600,0.7900,0.7200,0.8000,0.8000,0.7400,0.7300,0.8100,0.8600,0.6500,0.8100,,0.6500,,0.7700,0.8500,0.7900,0.7900,0.7700,0.7800,0.8400,0.7600,0.8100,0.7500,0.7900,0.7600,0.7900,0.7800,0.6700,0.8200,0.8800,0.7600,0.8400,0.7900,0.7800,0.7900,0.7700,0.7800,0.8500,0.7400,0.8100,0.7500,0.8300,0.8000,0.7800,0.7700,0.8200,0.7200
f856e114-6b61-41f4-bf30-18825f1493f7,We asked some AI’s what question they would like to ask humans about understanding animal communications. This is what they came up with:   “How might advancements in understanding animal languages transform our ethical responsibilities towards non-human species”,"I think humans are already not ethical, they do what they feel best for them, ethical is out of question, animals are being raised for slaughter so what else can be said, more technology to understand animals will only lead to more misuse in my opinion",0.6500,0.7500,0.7500,0.7600,0.7500,,,,0.8100,0.8100,0.8300,0.7000,0.7400,0.7600,0.7400,0.8000,0.6600,0.7300,0.6700,0.7400,0.7700,0.7600,0.6900,0.7600,0.7800,0.7500,0.8000,0.7600,0.7100,,0.7700,0.6900,0.8600,0.6700,0.7600,0.7800,0.7000,0.8300,0.7300,0.8100,0.8400,0.6500,0.8100,,0.7600,,0.8200,0.7900,0.7600,0.7500,0.7500,0.7500,0.7500,0.7800,0.7600,0.7400,0.6800,0.7400,0.7700,0.7600,0.7000,0.7600,0.7600,0.7500,0.8000,0.7600,0.7100,0.7500,0.7500,0.7500,0.7600,0.7600,0.7600,0.7400,0.8300,0.7600,0.7600,0.7500,0.7900,0.7200
f856e114-6b61-41f4-bf30-18825f1493f7,We asked some AI’s what question they would like to ask humans about understanding animal communications. This is what they came up with:   “How might advancements in understanding animal languages transform our ethical responsibilities towards non-human species”,They could make us feel responsible for damage to ecosystems.,0.6000,0.7100,0.6900,0.7100,0.7400,,,,0.8100,0.8800,0.6600,0.7200,0.7000,0.7300,0.7100,0.8600,0.8100,0.7000,0.7300,0.7100,0.7400,0.7400,0.7100,0.7200,0.8100,0.6900,0.7200,0.7600,0.7800,,0.7000,0.8400,0.7900,0.7200,0.6000,0.7200,0.7700,0.7400,0.6700,0.8800,0.7100,0.7100,0.8100,,0.8200,,0.8200,0.8800,0.7000,0.7300,0.7500,0.7100,0.7200,0.6800,0.7400,0.7200,0.7400,0.7000,0.7400,0.7400,0.7100,0.7200,0.8200,0.6900,0.7200,0.7600,0.7800,0.7300,0.7500,0.7100,0.7200,0.6600,0.7400,0.7200,0.7700,0.7700,0.7300,0.7200,0.6800,0.6600
f856e114-6b61-41f4-bf30-18825f1493f7,We asked some AI’s what question they would like to ask humans about understanding animal communications. This is what they came up with:   “How might advancements in understanding animal languages transform our ethical responsibilities towards non-human species”,we would have to drastically increase protection laws ,0.6000,0.7100,0.6700,0.7200,0.7100,,,,0.8800,0.8100,0.6700,0.7200,0.7400,0.6800,0.7100,0.6800,0.7200,0.6900,0.6500,0.7200,0.7100,0.7000,0.6900,0.7300,0.6600,0.6800,0.7300,0.7400,0.7100,,0.8000,0.7800,0.7500,0.7200,0.6800,0.7000,0.7300,0.6500,0.8700,0.8100,0.6700,0.6500,0.8800,,0.6500,,0.7700,0.7300,0.6800,0.7200,0.6800,0.7400,0.7400,0.6500,0.7300,0.6800,0.6500,0.7100,0.7100,0.7000,0.6900,0.7200,0.6800,0.6800,0.7300,0.7300,0.7100,0.7200,0.6800,0.7400,0.7400,0.6300,0.7300,0.6800,0.7800,0.7300,0.6800,0.6900,0.7100,0.6000
f856e114-6b61-41f4-bf30-18825f1493f7,We asked some AI’s what question they would like to ask humans about understanding animal communications. This is what they came up with:   “How might advancements in understanding animal languages transform our ethical responsibilities towards non-human species”,It will really raise the bar for animal rights and more people will be vegan,0.6000,0.6800,0.6900,0.7200,0.7000,,,,0.8800,0.7500,0.6400,0.7300,0.7000,0.6900,0.7000,0.7300,0.7800,0.6900,0.7000,0.7000,0.7100,0.7000,0.7500,0.7000,0.7500,0.6900,0.7000,0.7300,0.7100,,0.7700,0.8400,0.7900,0.7200,0.6400,0.6900,0.7000,0.7800,0.8000,0.7500,0.6700,0.6500,0.8800,,0.6500,,0.6800,0.7900,0.6700,0.7200,0.7000,0.7100,0.6800,0.6800,0.7300,0.6800,0.7000,0.7000,0.7100,0.7100,0.7400,0.7000,0.7600,0.6900,0.7000,0.7300,0.7100,0.7200,0.7000,0.7100,0.6800,0.6600,0.7300,0.6800,0.8000,0.7200,0.6800,0.7500,0.6400,0.6000
f856e114-6b61-41f4-bf30-18825f1493f7,We asked some AI’s what question they would like to ask humans about understanding animal communications. This is what they came up with:   “How might advancements in understanding animal languages transform our ethical responsibilities towards non-human species”,"It will increase empathy, because anthropomorphism has shown to increase that. It will make us care more about the environment, about protecting the animals, because a lot of people will feel more guilt or shame when harming them, if they can hear them, or know their feelings. I won't say every single human being will, psychopaths and sick people will always exist, and there might be animals like that too, so, proper and responsible governmental intervention will be crucial, a non-corrupted one.",0.5900,0.8500,0.8100,0.8200,0.8100,,,,0.8100,0.7500,0.8300,0.7600,0.7400,0.7900,0.7700,0.8200,0.8100,0.7700,0.7800,0.7700,0.8100,0.8000,0.7200,0.8300,0.8800,0.7800,0.8700,0.7900,0.8000,,0.7700,0.7800,0.8900,0.7400,0.7200,0.8400,0.8300,0.8300,0.8700,0.7500,0.8600,0.5900,0.8100,,0.5900,,0.8200,0.8800,0.7900,0.8000,0.7800,0.7900,0.8600,0.8400,0.8200,0.7800,0.7900,0.7700,0.8100,0.8000,0.7400,0.8200,0.8800,0.7800,0.8700,0.7900,0.8000,0.8000,0.7800,0.7900,0.8700,0.8200,0.8200,0.7800,0.8400,0.8500,0.8200,0.8400,0.8200,0.7200
f856e114-6b61-41f4-bf30-18825f1493f7,We asked some AI’s what question they would like to ask humans about understanding animal communications. This is what they came up with:   “How might advancements in understanding animal languages transform our ethical responsibilities towards non-human species”,it could help us reveal sources of animals suffering,0.5900,0.8300,0.7500,0.8000,0.7900,,,,0.8100,0.8100,0.8100,0.7800,0.7400,0.7500,0.7800,0.8000,0.7800,0.7800,0.7700,0.7700,0.8000,0.7900,0.6700,0.8200,0.8400,0.7700,0.8400,0.7900,0.7900,,0.7700,0.8100,0.8900,0.7700,0.6800,0.8000,0.8300,0.7400,0.8700,0.8100,0.8600,0.5900,0.8100,,0.6500,,0.8200,0.8500,0.8000,0.7900,0.7800,0.7700,0.8600,0.7600,0.8200,0.7600,0.7700,0.7700,0.8000,0.7900,0.6800,0.8200,0.8500,0.7700,0.8400,0.7900,0.7900,0.7900,0.7800,0.7700,0.8700,0.7400,0.8200,0.7600,0.8400,0.8200,0.7800,0.7900,0.8200,0.6600
f856e114-6b61-41f4-bf30-18825f1493f7,We asked some AI’s what question they would like to ask humans about understanding animal communications. This is what they came up with:   “How might advancements in understanding animal languages transform our ethical responsibilities towards non-human species”,"If we know what they think or feel, we can change some attitudes that may be harmful to them without us knowing it.",0.5900,0.8200,0.8100,0.8200,0.7900,,,,0.8800,0.7500,0.8300,0.7400,0.7000,0.7700,0.7600,0.8400,0.8100,0.7500,0.7800,0.7500,0.8000,0.7900,0.7100,0.8100,0.8800,0.7700,0.8600,0.7700,0.7900,,0.7300,0.8100,0.8900,0.7000,0.6800,0.8200,0.8300,0.8700,0.8700,0.7500,0.8600,0.5900,0.8800,,0.5900,,0.6800,0.8800,0.7600,0.7800,0.7700,0.7800,0.8200,0.8400,0.8000,0.7600,0.7900,0.7400,0.8000,0.7900,0.7200,0.8000,0.8800,0.7700,0.8600,0.7700,0.7900,0.7800,0.7700,0.7800,0.8300,0.8200,0.8000,0.7600,0.8300,0.8200,0.8000,0.8500,0.8200,0.6600
f856e114-6b61-41f4-bf30-18825f1493f7,We asked some AI’s what question they would like to ask humans about understanding animal communications. This is what they came up with:   “How might advancements in understanding animal languages transform our ethical responsibilities towards non-human species”,They can make us more sensitive to other species.,0.5900,0.8100,0.7500,0.8000,0.7900,,,,0.8800,0.8800,0.8100,0.7800,0.7000,0.7800,0.7700,0.8400,0.8100,0.7600,0.7700,0.7600,0.7900,0.7800,0.6800,0.8200,0.9100,0.7500,0.8200,0.7800,0.8100,,0.7300,0.7800,0.7900,0.8000,0.6800,0.8000,0.8300,0.7400,0.7300,0.8800,0.8400,0.6500,0.8800,,0.5900,,0.8200,0.8800,0.7600,0.8000,0.7700,0.7700,0.8300,0.7600,0.8000,0.7700,0.7700,0.7600,0.7900,0.7800,0.6800,0.8200,0.9100,0.7500,0.8200,0.7800,0.8100,0.8000,0.7700,0.7700,0.8400,0.7400,0.8000,0.7700,0.7800,0.8200,0.7900,0.8000,0.7500,0.7500
f856e114-6b61-41f4-bf30-18825f1493f7,We asked some AI’s what question they would like to ask humans about understanding animal communications. This is what they came up with:   “How might advancements in understanding animal languages transform our ethical responsibilities towards non-human species”,We should listen to them more than we do now,0.5900,0.7900,0.7700,0.8100,0.7800,,,,0.8100,0.7500,0.8100,0.7400,0.7200,0.7500,0.7800,0.8000,0.7800,0.7800,0.7200,0.7500,0.8000,0.7700,0.7100,0.8100,0.8400,0.7600,0.8300,0.7800,0.7700,,0.7300,0.8800,0.8900,0.7400,0.7200,0.8000,0.7700,0.7800,0.7300,0.7500,0.8400,0.5900,0.8100,,0.6500,,0.7700,0.8200,0.7800,0.7800,0.7800,0.7700,0.8000,0.7800,0.8100,0.7500,0.7300,0.7500,0.8000,0.7800,0.7300,0.7900,0.8500,0.7600,0.8300,0.7800,0.7700,0.7800,0.7700,0.7700,0.8100,0.7600,0.8100,0.7500,0.8300,0.7900,0.7900,0.8000,0.8200,0.6200
